date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:15	20355/20355	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202019%2014:00:13%20GMT	https://keydifferences.com/wp-content/uploads/2014/11/repo-vs-reverse-repo.jpg	C:/My%20Web%20Sites/vfd/keydifferences.com/wp-content/uploads/2014/11/repo-vs-reverse-repo.41e.delayed	(from https://www.dreamgains.com/repo-rate-and-its-effects-on-india-economy/)
19:30:15	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.41f.delayed	(from https://www.dreamgains.com/repo-rate-and-its-effects-on-india-economy/)
19:30:19	2241/2241	---M--	200	added ('OK')	application/json	date:Mon,%2019%20Aug%202019%2014:00:17%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Findia-vix%2F	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embed62f9.json	(from https://www.dreamgains.com/india-vix/)
19:30:19	729/729	---M-Z	200	added ('OK')	application/rss+xml	etag:%223ae6748de55ea23bc76ea3b732a5fa7f-gzip%22	https://www.dreamgains.com/india-vix/feed/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/india-vix/feed/index.html	(from https://www.dreamgains.com/india-vix/)
19:30:20	2338/2338	---M-Z	200	added ('OK')	text/xml	date:Mon,%2019%20Aug%202019%2014:00:18%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Findia-vix%2F&format=xml	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embedbc1e	(from https://www.dreamgains.com/india-vix/)
19:30:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:00:19%20GMT	https://www.dreamgains.com/?p=41695	C:/My%20Web%20Sites/vfd/www.dreamgains.com/index719d.html	(from https://www.dreamgains.com/india-vix/)
19:30:25	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.422.delayed	(from https://www.dreamgains.com/india-vix/)
19:30:26	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:00:24%20GMT	http://zerodha.com/z-connect/wp-content/uploads/2014/02/IndiaVIX.gif	C:/My%20Web%20Sites/vfd/zerodha.com/z-connect/wp-content/uploads/2014/02/IndiaVIX.423.delayed	(from https://www.dreamgains.com/india-vix/)
19:30:41	74117/74117	---M--	200	added ('OK')	image/gif	etag:%22584fcd66-12185%22	https://zerodha.com/z-connect/wp-content/uploads/2014/02/IndiaVIX.gif	C:/My%20Web%20Sites/vfd/zerodha.com/z-connect/wp-content/uploads/2014/02/IndiaVIX.gif	(from https://www.dreamgains.com/india-vix/)
19:30:42	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.425.delayed	(from https://www.dreamgains.com/india-vix/)
19:30:42	2438/2438	---M--	200	added ('OK')	application/json	date:Mon,%2019%20Aug%202019%2014:00:41%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Fwhat-is-a-mutual-fund%2F	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embed2d75.json	(from https://www.dreamgains.com/what-is-a-mutual-fund/)
19:30:43	2520/2520	---M-Z	200	added ('OK')	application/rss+xml	etag:%223ae6748de55ea23bc76ea3b732a5fa7f-gzip%22	https://www.dreamgains.com/what-is-a-mutual-fund/feed/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/what-is-a-mutual-fund/feed/index.html	(from https://www.dreamgains.com/what-is-a-mutual-fund/)
19:30:44	2573/2573	---M-Z	200	added ('OK')	text/xml	date:Mon,%2019%20Aug%202019%2014:00:42%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Fwhat-is-a-mutual-fund%2F&format=xml	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embed1645	(from https://www.dreamgains.com/what-is-a-mutual-fund/)
19:30:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:00:43%20GMT	https://www.dreamgains.com/?p=41692	C:/My%20Web%20Sites/vfd/www.dreamgains.com/indexed29.html	(from https://www.dreamgains.com/what-is-a-mutual-fund/)
19:30:49	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.428.delayed	(from https://www.dreamgains.com/what-is-a-mutual-fund/)
19:30:58	50087/50087	---M--	200	added ('OK')	image/jpeg	etag:%22c3a7-4f3df91e90937%22	http://www.clsecurities.com/images/Mutual_Funds.jpg	C:/My%20Web%20Sites/vfd/www.clsecurities.com/images/Mutual_Funds.jpg	(from https://www.dreamgains.com/what-is-a-mutual-fund/)
19:30:58	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.42b.delayed	(from https://www.dreamgains.com/what-is-a-mutual-fund/)
19:30:59	364/364	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:00:57%20GMT	http://www.dreamgains.com/wp-content/uploads/2015/09/Featured_Image.gif	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Featured_Image.42c.delayed	(from https://www.dreamgains.com/blog/page/12/)
19:31:00	6402/6402	---M--	200	added ('OK')	image/gif	etag:%221902-56582d289969b%22	https://www.dreamgains.com/wp-content/uploads/2015/09/Featured_Image.gif	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Featured_Image.gif	(from https://www.dreamgains.com/blog/page/12/)
19:31:00	358/358	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:00:59%20GMT	http://www.dreamgains.com/wp-content/uploads/2015/09/Feature1.gif	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature1.42e.delayed	(from https://www.dreamgains.com/blog/page/12/)
19:31:03	26174/26174	---M--	200	added ('OK')	image/gif	etag:%22663e-56582d289581a%22	https://www.dreamgains.com/wp-content/uploads/2015/09/Feature1.gif	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature1.gif	(from https://www.dreamgains.com/blog/page/12/)
19:31:04	37980/37980	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202019%2014:01:02%20GMT	https://www.dreamgains.com/bullish-candlestick-patterns/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/bullish-candlestick-patterns/index.html	(from https://www.dreamgains.com/blog/page/12/)
19:31:04	359/359	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:01:03%20GMT	http://www.dreamgains.com/wp-content/uploads/2015/09/Feature10.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature10.430.delayed	(from https://www.dreamgains.com/blog/page/12/)
19:31:30	3373174/3373174	---M--	200	added ('OK')	image/jpeg	etag:eafead5d1c1c91dd49f2ee3be53defc0	https://upload.wikimedia.org/wikipedia/commons/5/5f/LME_entrance_sign.jpg	C:/My%20Web%20Sites/vfd/upload.wikimedia.org/wikipedia/commons/5/5f/LME_entrance_sign.jpg	(from https://www.dreamgains.com/london-metal-exchange/)
19:31:31	33246/33246	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202019%2014:01:29%20GMT	https://www.dreamgains.com/greeks-of-options/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/greeks-of-options/index.html	(from https://www.dreamgains.com/blog/page/12/)
19:31:31	364/364	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:01:30%20GMT	http://www.dreamgains.com/wp-content/uploads/2015/08/featured_Image.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/08/featured_Image.432.delayed	(from https://www.dreamgains.com/blog/page/12/)
19:31:33	28933/28933	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202019%2014:01:30%20GMT	https://www.dreamgains.com/indias-largest-ipos/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/indias-largest-ipos/index.html	(from https://www.dreamgains.com/blog/page/12/)
19:31:34	18610/18610	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202019%2014:01:31%20GMT	https://www.dreamgains.com/wp-content/uploads/2015/08/featured_Image.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/08/featured_Image-2.jpg	(from https://www.dreamgains.com/blog/page/12/)
19:31:35	352/352	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:01:33%20GMT	http://www.dreamgains.com/wp-content/uploads/2015/09/36.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/36.434.delayed	(from https://www.dreamgains.com/blog/page/12/)
19:32:38	9449722/9449722	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22c72dee4cadac1d51692de20e2e11e8ce%22	http://stz.india.com/sites/default/files/2016/05/23/1905-nse-ians.JPG	C:/My%20Web%20Sites/vfd/stz.india.com/sites/default/files/2016/05/23/1905-nse-ians.jpg	(from https://www.dreamgains.com/different-sub-segments-of-equities-available-to-trade-in-nse/)
19:32:38	635615/635615	---M--	200	added ('OK')	image/jpeg	etag:%229b2df-56582d289775a%22	https://www.dreamgains.com/wp-content/uploads/2015/09/Feature10.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature10.jpg	(from https://www.dreamgains.com/blog/page/12/)
19:32:39	459258/459258	---M--	200	added ('OK')	image/jpeg	etag:%22701fa-56582d289293a%22	https://www.dreamgains.com/wp-content/uploads/2015/09/36.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/36.jpg	(from https://www.dreamgains.com/blog/page/12/)
19:32:39	358/358	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:37%20GMT	http://www.dreamgains.com/wp-content/uploads/2015/09/Feature8.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature8.436.delayed	(from https://www.dreamgains.com/blog/page/12/)
19:32:39	37072/37072	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202019%2014:02:37%20GMT	https://www.dreamgains.com/bearish-candlestick-patterns-part-1/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/bearish-candlestick-patterns-part-1/index.html	(from https://www.dreamgains.com/blog/page/12/)
19:32:41	54597/54597	---M--	200	added ('OK')	image/jpeg	etag:%22d545-56582d28986fb%22	https://www.dreamgains.com/wp-content/uploads/2015/09/Feature8.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature8.jpg	(from https://www.dreamgains.com/blog/page/12/)
19:32:41	358/358	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:38%20GMT	http://www.dreamgains.com/wp-content/uploads/2015/09/Feature6.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature6.438.delayed	(from https://www.dreamgains.com/blog/page/12/)
19:32:41	30464/30464	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202019%2014:02:38%20GMT	https://www.dreamgains.com/hedging-strategies/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/hedging-strategies/index.html	(from https://www.dreamgains.com/blog/page/12/)
19:32:41	15140/15140	---M--	200	added ('OK')	image/jpeg	etag:%223b24-56582d28986fb%22	https://www.dreamgains.com/wp-content/uploads/2015/09/Feature6.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature6.jpg	(from https://www.dreamgains.com/blog/page/12/)
19:32:43	30443/30443	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202019%2014:02:40%20GMT	https://www.dreamgains.com/decoding-derivatives/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/decoding-derivatives/index.html	(from https://www.dreamgains.com/blog/page/12/)
19:32:43	359/359	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:40%20GMT	http://www.dreamgains.com/wp-content/uploads/2015/09/Feature11.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature11.43a.delayed	(from https://www.dreamgains.com/blog/page/12/)
19:32:43	27373/27373	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202019%2014:02:40%20GMT	https://www.dreamgains.com/5-advantages-of-systematic-investment-plans/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/5-advantages-of-systematic-investment-plans/index.html	(from https://www.dreamgains.com/blog/page/12/)
19:32:45	358/358	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:42%20GMT	http://www.dreamgains.com/wp-content/uploads/2015/09/Feature4.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature4.jpg	(from https://www.dreamgains.com/blog/page/12/)
19:32:45	41017/41017	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202019%2014:02:43%20GMT	https://www.dreamgains.com/10-most-bizarre-economic-bubbles-in-history/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/10-most-bizarre-economic-bubbles-in-history/index.html	(from https://www.dreamgains.com/blog/page/12/)
19:32:45	117767/117767	---M--	200	added ('OK')	image/jpeg	etag:%221cc07-56582d289775a%22	https://www.dreamgains.com/wp-content/uploads/2015/09/Feature11.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature11.jpg	(from https://www.dreamgains.com/blog/page/12/)
19:32:47	358/358	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:44%20GMT	http://www.dreamgains.com/wp-content/uploads/2015/09/Feature3.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature3.43e.delayed	(from https://www.dreamgains.com/blog/page/12/)
19:32:47	36799/36799	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202019%2014:02:44%20GMT	https://www.dreamgains.com/bullish-candlestick-patterns-part-1/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/bullish-candlestick-patterns-part-1/index.html	(from https://www.dreamgains.com/blog/page/12/)
19:32:48	307474/307474	---M--	200	added ('OK')	image/jpeg	etag:%224b112-56582d28986fb%22	https://www.dreamgains.com/wp-content/uploads/2015/09/Feature4.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature4.jpg	(from https://www.dreamgains.com/blog/page/12/)
19:32:48	30629/30629	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202019%2014:02:47%20GMT	https://www.dreamgains.com/the-best-stock-market-related-movies/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/the-best-stock-market-related-movies/index.html	(from https://www.dreamgains.com/blog/page/12/)
19:32:49	2611/2611	---M--	200	added ('OK')	application/json	date:Mon,%2019%20Aug%202019%2014:02:47%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Fmark-to-market-mtm-and-its-importance-in-futures-market%2F	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embedcf1a.json	(from https://www.dreamgains.com/mark-to-market-mtm-and-its-importance-in-futures-market/)
19:32:49	684143/684143	---M--	200	added ('OK')	image/jpeg	etag:%22a706f-56582d289775a%22	https://www.dreamgains.com/wp-content/uploads/2015/09/Feature3.jpg	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-content/uploads/2015/09/Feature3.jpg	(from https://www.dreamgains.com/blog/page/12/)
19:32:49	6710629/6710629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Sep%202014%2006:31:45%20GMT	https://welearnindia.files.wordpress.com/2014/09/business-and-consumer-cash-flow-pages.jpg	C:/My%20Web%20Sites/vfd/welearnindia.files.wordpress.com/2014/09/business-and-consumer-cash-flow-pages.jpg	(from https://www.dreamgains.com/discounted-cash-flow-valuation/)
19:32:49	869/869	---M-Z	200	added ('OK')	application/rss+xml	etag:%223ae6748de55ea23bc76ea3b732a5fa7f-gzip%22	https://www.dreamgains.com/mark-to-market-mtm-and-its-importance-in-futures-market/feed/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/mark-to-market-mtm-and-its-importance-in-futures-market/feed/index.html	(from https://www.dreamgains.com/mark-to-market-mtm-and-its-importance-in-futures-market/)
19:32:49	2746/2746	---M-Z	200	added ('OK')	text/xml	date:Mon,%2019%20Aug%202019%2014:02:47%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Fmark-to-market-mtm-and-its-importance-in-futures-market%2F&format=xml	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embed867e	(from https://www.dreamgains.com/mark-to-market-mtm-and-its-importance-in-futures-market/)
19:32:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:48%20GMT	https://www.dreamgains.com/?p=41686	C:/My%20Web%20Sites/vfd/www.dreamgains.com/indexf7f5.html	(from https://www.dreamgains.com/mark-to-market-mtm-and-its-importance-in-futures-market/)
19:32:49	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.442.delayed	(from https://www.dreamgains.com/mark-to-market-mtm-and-its-importance-in-futures-market/)
19:32:50	126745/126745	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202019%2014:02:48%20GMT	https://media.licdn.com/mpr/mpr/AAEAAQAAAAAAAAJNAAAAJGMxZmMyOGMzLTgyMDgtNDliNi05ZDdkLWRiZjI2MjNiNzZmNg.jpg	C:/My%20Web%20Sites/vfd/media.licdn.com/mpr/mpr/AAEAAQAAAAAAAAJNAAAAJGMxZmMyOGMzLTgyMDgtNDliNi05ZDdkLWRiZjI2MjNiNzZmNg.443.delayed	(from https://www.dreamgains.com/mark-to-market-mtm-and-its-importance-in-futures-market/)
19:32:50	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.444.delayed	(from https://www.dreamgains.com/mark-to-market-mtm-and-its-importance-in-futures-market/)
19:32:50	2402/2402	---M--	200	added ('OK')	application/json	date:Mon,%2019%20Aug%202019%2014:02:49%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Fnifty-50%2F	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embed8ccb.json	(from https://www.dreamgains.com/nifty-50/)
19:32:50	2539/2539	---M-Z	200	added ('OK')	text/xml	date:Mon,%2019%20Aug%202019%2014:02:49%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Fnifty-50%2F&format=xml	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embed8313	(from https://www.dreamgains.com/nifty-50/)
19:32:50	734/734	---M-Z	200	added ('OK')	application/rss+xml	etag:%223ae6748de55ea23bc76ea3b732a5fa7f-gzip%22	https://www.dreamgains.com/nifty-50/feed/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/nifty-50/feed/index.html	(from https://www.dreamgains.com/nifty-50/)
19:32:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:49%20GMT	https://www.dreamgains.com/?p=41682	C:/My%20Web%20Sites/vfd/www.dreamgains.com/index1c7e-2.html	(from https://www.dreamgains.com/nifty-50/)
19:32:51	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.447.delayed	(from https://www.dreamgains.com/nifty-50/)
19:32:51	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:50%20GMT	http://media.coindesk.com/2014/10/stock-exchange-shutterstock_1500px.jpg	C:/My%20Web%20Sites/vfd/media.coindesk.com/2014/10/stock-exchange-shutterstock_1500px.448.delayed	(from https://www.dreamgains.com/nifty-50/)
19:32:52	317/317	---MC-	404	error ('Not%20Found')	application/xml	date:Mon,%2019%20Aug%202019%2014:02:50%20GMT	https://media.coindesk.com/2014/10/stock-exchange-shutterstock_1500px.jpg	C:/My%20Web%20Sites/vfd/media.coindesk.com/2014/10/stock-exchange-shutterstock_1500px.449.delayed	(from https://www.dreamgains.com/nifty-50/)
19:32:52	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.44a.delayed	(from https://www.dreamgains.com/nifty-50/)
19:32:52	2482/2482	---M--	200	added ('OK')	application/json	date:Mon,%2019%20Aug%202019%2014:02:51%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Feuro-2016-impact-of-world-cup-soccer-on-stock-markets%2F	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embedf5de.json	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:53	870/870	---M-Z	200	added ('OK')	application/rss+xml	etag:%223ae6748de55ea23bc76ea3b732a5fa7f-gzip%22	https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/feed/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/feed/index.html	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:53	2581/2581	---M-Z	200	added ('OK')	text/xml	date:Mon,%2019%20Aug%202019%2014:02:51%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Feuro-2016-impact-of-world-cup-soccer-on-stock-markets%2F&format=xml	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embed9bd1	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:53	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.44d.delayed	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:52%20GMT	http://www.telegraph.co.uk/content/dam/football/2016/06/10/france_romania-xlarge_trans++K55tgRueMCE8R7awW1KpbH9BAaPKMw309yFIlTC7jus.PNG	C:/My%20Web%20Sites/vfd/www.telegraph.co.uk/content/dam/football/2016/06/10/france_romania-xlarge_trans++K55tgRueMCE8R7awW1KpbH9BAaPKMw309yFIlTC7jus.44e.delayed	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:52%20GMT	https://www.dreamgains.com/?p=41650	C:/My%20Web%20Sites/vfd/www.dreamgains.com/indexd5b9.html	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:56	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:54%20GMT	http://dweaay7e22a7h.cloudfront.net/dr-content_3/uploads/2015/04/EuropeStock2-650x360.jpg	C:/My%20Web%20Sites/vfd/dweaay7e22a7h.cloudfront.net/dr-content_3/uploads/2015/04/EuropeStock2-650x360.450.delayed	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:56	105850/105850	---M-Z	200	added ('OK')	image/jpeg	etag:%2222e319-534f11b84bd40%22	https://www.telegraph.co.uk/content/dam/football/2016/06/10/france_romania-xlarge_trans++K55tgRueMCE8R7awW1KpbH9BAaPKMw309yFIlTC7jus.PNG	C:/My%20Web%20Sites/vfd/www.telegraph.co.uk/content/dam/football/2016/06/10/france_romania-xlarge_trans++K55tgRueMCE8R7awW1KpbH9BAaPKMw309yFIlTC7jus.jpg	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:58	71664/71664	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202019%2014:02:56%20GMT	https://dailyreckoning.com/dr-content_3/uploads/2015/04/EuropeStock2-650x360.jpg	C:/My%20Web%20Sites/vfd/dailyreckoning.com/dr-content_3/uploads/2015/04/EuropeStock2-650x360.451.delayed	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:59	162/162	---M--	403	error ('Forbidden')	text/html	date:Mon,%2019%20Aug%202019%2014:02:57%20GMT	http://i2.walesonline.co.uk/incoming/article11424583.ece/ALTERNATES/s615/top-picks.jpg	C:/My%20Web%20Sites/vfd/i2.walesonline.co.uk/incoming/article11424583.ece/ALTERNATES/s615/top-picks.452.delayed	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:59	0/-1	---M--	301	error ('')			https://www.dreamgains.com/blog	C:/My%20Web%20Sites/vfd/www.dreamgains.com/blog.453.delayed	(from https://www.dreamgains.com/euro-2016-impact-of-world-cup-soccer-on-stock-markets/)
19:32:59	852/852	---M-Z	200	added ('OK')	application/rss+xml	etag:%223ae6748de55ea23bc76ea3b732a5fa7f-gzip%22	https://www.dreamgains.com/rio-olympics-is-it-a-kind-of-unnatural-disaster/feed/	C:/My%20Web%20Sites/vfd/www.dreamgains.com/rio-olympics-is-it-a-kind-of-unnatural-disaster/feed/index.html	(from https://www.dreamgains.com/rio-olympics-is-it-a-kind-of-unnatural-disaster/)
19:32:59	2452/2452	---M--	200	added ('OK')	application/json	date:Mon,%2019%20Aug%202019%2014:02:58%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Frio-olympics-is-it-a-kind-of-unnatural-disaster%2F	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embed74ff.json	(from https://www.dreamgains.com/rio-olympics-is-it-a-kind-of-unnatural-disaster/)
19:32:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Aug%202019%2014:02:58%20GMT	https://www.dreamgains.com/?p=41648	C:/My%20Web%20Sites/vfd/www.dreamgains.com/indexb3ee.html	(from https://www.dreamgains.com/rio-olympics-is-it-a-kind-of-unnatural-disaster/)
19:33:00	2551/2551	---M-Z	200	added ('OK')	text/xml	date:Mon,%2019%20Aug%202019%2014:02:58%20GMT	https://www.dreamgains.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dreamgains.com%2Frio-olympics-is-it-a-kind-of-unnatural-disaster%2F&format=xml	C:/My%20Web%20Sites/vfd/www.dreamgains.com/wp-json/oembed/1.0/embedd039	(from https://www.dreamgains.com/rio-olympics-is-it-a-kind-of-unnatural-disaster/)
